22884237,418161,18156093,75089460
182403905,9131763,-38603626,79560249
53543546,11289767,116938916,77731205
-16918936,15319425,26453908,91693670
59681820,14051649,-12382227,70208411
121924304,-2951198,41781783,95289840
25044269,25436569,14941876,66911939
57520641,14518680,36296899,58086745
89708950,22523881,17517371,71824995
93376277,4454771,39695290,61422076
77092157,8365894,29882398,51039779
62736390,8003548,13161250,53767531
64560354,-30562185,26581684,80736772
128425480,12214689,35426542,92980169
81439744,13829116,44591289,74018524
69465767,22314175,40816573,84937804
83455362,-26834634,29960191,92525709
87812931,10089983,31156780,58762611
63611090,11445789,9713123,54648038
114696970,12796437,16351041,97745377
101053662,21133591,14742537,84554122
49423145,-24125699,16200054,75050529
84338954,-8384377,16798716,88120471
82312770,16075221,24913205,53520335
135439992,7378789,43355056,96902249
127142908,19438495,44477371,79213718
83600862,4586697,22160287,69049911
131391695,11252198,48069601,86747765
79090928,-26896420,39871571,78311755
42590304,10832393,43212291,94614935
126021126,1921038,41006906,95289039
56897553,28928284,45131994,84366983
105586884,22205412,75007066,86251586
109137632,9270234,14388846,97674795
102471967,10083825,67166422,78093127
32403124,2166553,-2795688,84774069
196202853,-23251414,11371717,64474874
61020296,-37143836,36456308,73903949
64450668,34400229,107365799,89668962
50927515,-44980000,56211735,73154936
71385435,-115946050,-409945,55289032
86102399,-25573430,43712161,80159535
101727004,10559019,3967888,99395953
64174971,-22133655,45281323,53223459
97938585,-8743183,37315197,81562639
88828959,4178829,34418779,62427221
61939283,3700837,10787557,59646764
14167675,-2064659,45778794,58666426
61684075,4123999,87558240,63656823
101916937,2819392,60333448,77969538
5830493,36666887,15118625,97179288
108969207,784105,23612161,96768809
12725628,-13565084,20090136,97297401
119501030,7523592,45671199,78502149
58652011,9614442,5118363,56115302
93172935,-1654488,39829204,67194335
75306609,-6856975,29153421,65206175
109048789,-1023228,30644117,91623930
86432943,2088937,37817546,58722433
90811479,14280089,9880596,78846773
79360125,12310596,26818526,52427061
105119734,539057,28993866,87782713
91854847,11541143,2083046,90426514
40874194,-53390088,57776726,93183239
80205042,-26721013,30632208,88489704
85583310,9002873,30968678,57807614
78283849,6154549,4486400,79838928
60807205,14320215,781033,57901829
102039698,-6794978,30536702,90493860
119249081,24740545,35865548,85233670
63974573,-11758567,105453268,99725139
-2480010,3609842,45258947,70159219
124656031,15635965,48288109,75847024
113235183,11382541,67460555,87851699
100948953,34818467,37853424,75023792
61374796,7756654,30346048,87423068
60323794,-6330100,20832724,58017370
89035180,8207495,40590490,52433053
36613109,47177040,26046332,65979277
58532067,10611681,-36238966,96355606
70774012,-27501958,38961576,71510419
66606018,-4047691,27076226,55773355
116833780,15407936,41275031,72346670
63160175,15102657,54052626,69939695
92583540,-15020440,54487635,80630270
56717034,-36234373,18991665,86155597
72949784,-12968377,-800068,98914201
108099753,11702126,40149014,68444519
111062660,15510670,48434727,62525223
77888562,-112016,26254689,63941932
94044803,11473572,56995751,58105558
58950487,-7439809,6445991,72140235
105245635,53502886,39850929,96007192
28988657,8507787,26945576,52106345
105236884,15275485,73583299,82083395
105001493,24564422,35895459,70779891
69788056,59692991,51246715,64179821
26749527,2364349,31443243,55991497
122197168,15709317,40362162,78321608
61715570,9920244,79710869,50044752
65516313,-21405094,615895,98501517
127314310,6034941,55129414,94947286
113223469,49165873,43102748,96396024
91956232,15144974,18983126,70024103
66889035,-47633344,43445445,83272922
62348682,-10250809,64409919,55548299
65950023,59587453,53524633,62514381
63803736,12840257,42545708,72007388
65974886,-9879699,37113306,50937175
101643554,245620,24915959,88677837
94076556,13944972,66655558,65325923
90571163,6708581,38405083,57653399
80427250,-48404080,48637032,96006962
61450660,16475689,88350302,51863787
-18508259,2107594,42800577,90148042
108924448,9008958,42527403,69584123
71479581,-30886623,43659440,70902864
112489760,11002697,43316842,70366163
74782466,-22514685,41433765,68059291
57393240,2959598,49888619,94109542
56727655,11548142,49405066,66874637
101097530,29756933,45560369,62403546
83933368,-11383776,17526352,89986704
74155241,13218881,43691277,74099436
68815482,-17831774,16757083,82086070
79135859,-2528973,6641734,87219004
106197199,50186791,40097992,93395410
16923311,-8816225,38482944,69958402
101538929,22607432,32227592,69028666
66461098,47123092,31371397,59322316
38021637,8179940,1985031,68361713
68687036,-18201302,38882165,60202103
80680097,-25470765,42342815,76003918
79302358,5817613,24378614,61302131
43664187,67884463,40723876,64958071
45358002,1588805,19381866,50219379
37645506,-28176368,35367426,71711790
87692398,1225685,44935051,53727647
107411687,15233879,41278682,63095026
56308083,-23438586,14390483,77552284
74712764,-11421300,34412921,63917022
53272935,-47956506,64846948,84614908
61851078,-35675406,33430793,76291961
128141664,15028014,31796158,93513547
93383711,24299537,28961747,65831118
57145643,5660580,44650728,89711021
75708952,-11530344,55348542,61126407
94756071,-6719168,42291145,71380536
